File Path,Status,Result
D:\声纹测试库-amp-amp\社会生活源\水泵\00620259.WAV,Success,"[('Vacuum cleaner', 0.30555096), ('Vehicle', 0.14871825), ('Train', 0.06949258), ('Inside, small room', 0.06109274), ('Rail transport', 0.05281562)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00640261.WAV,Success,"[('Vehicle', 0.3038967), ('Engine', 0.14253762), ('Vacuum cleaner', 0.11043445), ('White noise', 0.10191786), ('Jet engine', 0.088703275)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00630260.WAV,Success,"[('Vehicle', 0.17608164), ('Vacuum cleaner', 0.14523803), ('White noise', 0.08291942), ('Engine', 0.06535277), ('Jet engine', 0.05172547)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00670264.WAV,Success,"[('Vehicle', 0.20088409), ('Vacuum cleaner', 0.14682817), ('White noise', 0.08634663), ('Engine', 0.06581596), ('Jet engine', 0.0649576)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00660263.WAV,Success,"[('Vacuum cleaner', 0.19288044), ('Vehicle', 0.18812197), ('White noise', 0.090097174), ('Jet engine', 0.08237515), ('Engine', 0.07517891)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00650262.WAV,Success,"[('Vehicle', 0.19346263), ('Vacuum cleaner', 0.1531235), ('Jet engine', 0.0699877), ('White noise', 0.06673973), ('Engine', 0.058313545)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680252.WAV,Success,"[('Vacuum cleaner', 0.21251234), ('Microwave oven', 0.18739772), ('Vehicle', 0.12821048), ('Inside, small room', 0.08539924), ('Mechanical fan', 0.06090381)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680253.WAV,Success,"[('Vehicle', 0.19963028), ('Microwave oven', 0.16666289), ('Vacuum cleaner', 0.098069265), ('Inside, small room', 0.076152034), ('Air conditioning', 0.06555644)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680254.WAV,Success,"[('Microwave oven', 0.22161682), ('Vacuum cleaner', 0.13514604), ('Inside, small room', 0.098146245), ('Vehicle', 0.086134665), ('Air conditioning', 0.07074935)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680262.WAV,Success,"[('Vehicle', 0.20205843), ('Microwave oven', 0.15605791), ('Vacuum cleaner', 0.13889046), ('Inside, small room', 0.075480774), ('Air conditioning', 0.060690086)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680259.WAV,Success,"[('Vehicle', 0.1676895), ('Microwave oven', 0.16507697), ('Vacuum cleaner', 0.13737357), ('Inside, small room', 0.0762473), ('Air conditioning', 0.0722256)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680265.WAV,Success,"[('Vacuum cleaner', 0.21283148), ('Vehicle', 0.1454221), ('White noise', 0.06286817), ('Inside, small room', 0.061428715), ('Microwave oven', 0.06134895)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680263.WAV,Success,"[('Vehicle', 0.1964276), ('Microwave oven', 0.19313371), ('Vacuum cleaner', 0.15580781), ('Inside, small room', 0.09686749), ('Air conditioning', 0.077674024)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680260.WAV,Success,"[('Microwave oven', 0.15813588), ('Vehicle', 0.15697291), ('Inside, small room', 0.107234344), ('Vacuum cleaner', 0.08759423), ('Mechanical fan', 0.06901415)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00680261.WAV,Success,"[('Vacuum cleaner', 0.15682648), ('Vehicle', 0.13475938), ('Microwave oven', 0.114506155), ('Inside, small room', 0.0830963), ('Blender', 0.06510189)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00700267.WAV,Success,"[('Vehicle', 0.2021997), ('Vacuum cleaner', 0.13602313), ('White noise', 0.09997783), ('Engine', 0.07604274), ('Jet engine', 0.07013971)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00690266.WAV,Success,"[('Vacuum cleaner', 0.21850654), ('Vehicle', 0.13503987), ('White noise', 0.070609316), ('Engine', 0.058579534), ('Inside, small room', 0.057211887)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00740271.WAV,Success,"[('Vehicle', 0.23616153), ('Vacuum cleaner', 0.13907187), ('Engine', 0.10047422), ('White noise', 0.09277194), ('Car', 0.06547354)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00730270.WAV,Success,"[('Vacuum cleaner', 0.18931195), ('Vehicle', 0.17459653), ('White noise', 0.081321076), ('Engine', 0.06653105), ('Inside, small room', 0.054638397)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00750272.WAV,Success,"[('Vehicle', 0.1953352), ('Vacuum cleaner', 0.11978091), ('White noise', 0.09642493), ('Microwave oven', 0.08003219), ('Engine', 0.0731665)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00710268.WAV,Success,"[('Vehicle', 0.17362192), ('Vacuum cleaner', 0.17007232), ('White noise', 0.06595957), ('Engine', 0.060835317), ('Inside, small room', 0.058866315)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00720269.WAV,Success,"[('Vehicle', 0.17806828), ('Vacuum cleaner', 0.11872851), ('White noise', 0.09033465), ('Engine', 0.06958289), ('Jet engine', 0.05149203)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00760273.WAV,Success,"[('Vehicle', 0.18789402), ('Vacuum cleaner', 0.1709164), ('White noise', 0.09252442), ('Microwave oven', 0.07312179), ('Engine', 0.06481462)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00770274.WAV,Success,"[('Vehicle', 0.18664597), ('Vacuum cleaner', 0.1363685), ('White noise', 0.07879211), ('Engine', 0.06673176), ('Microwave oven', 0.061620872)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00780275.WAV,Success,"[('Vehicle', 0.25504065), ('Vacuum cleaner', 0.16286153), ('White noise', 0.08719878), ('Engine', 0.072942294), ('Jet engine', 0.05391825)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00790276.WAV,Success,"[('Vehicle', 0.1637847), ('Vacuum cleaner', 0.15925369), ('White noise', 0.07022468), ('Inside, small room', 0.058305286), ('Engine', 0.058268175)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00800277.WAV,Success,"[('Vehicle', 0.2253004), ('Vacuum cleaner', 0.14217366), ('White noise', 0.088550046), ('Engine', 0.07862297), ('Microwave oven', 0.05390797)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00810278.WAV,Success,"[('Vehicle', 0.25014177), ('White noise', 0.12281039), ('Engine', 0.11403751), ('Microwave oven', 0.08215947), ('Vacuum cleaner', 0.081465654)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00820279.WAV,Success,"[('Vehicle', 0.2533778), ('Engine', 0.116079554), ('White noise', 0.10682553), ('Vacuum cleaner', 0.10289158), ('Car', 0.06753203)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00890286.WAV,Success,"[('Microwave oven', 0.18259719), ('Vehicle', 0.17486486), ('Vacuum cleaner', 0.12388902), ('Inside, small room', 0.087632515), ('White noise', 0.055629972)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00830280.WAV,Success,"[('Vacuum cleaner', 0.19657679), ('Vehicle', 0.19035344), ('White noise', 0.07224753), ('Microwave oven', 0.06991601), ('Engine', 0.06848139)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01050303 - 副本.WAV,Success,"[('Vehicle', 0.21811816), ('Vacuum cleaner', 0.121035576), ('Jet engine', 0.09684151), ('White noise', 0.0906022), ('Engine', 0.07652588)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00870284.WAV,Success,"[('Vehicle', 0.25195375), ('Vacuum cleaner', 0.11788238), ('Engine', 0.105854765), ('White noise', 0.09794171), ('Car', 0.06560158)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00860283.WAV,Success,"[('Vehicle', 0.18270333), ('Vacuum cleaner', 0.11350381), ('White noise', 0.07879473), ('Engine', 0.07356932), ('Inside, small room', 0.053125914)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00840281.WAV,Success,"[('Vehicle', 0.19405404), ('Vacuum cleaner', 0.11675618), ('White noise', 0.094058625), ('Jet engine', 0.07500479), ('Engine', 0.0651801)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00890287.WAV,Success,"[('Vehicle', 0.20957386), ('Microwave oven', 0.18644862), ('Vacuum cleaner', 0.097093254), ('Inside, small room', 0.076650046), ('Train', 0.075060375)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00850282.WAV,Success,"[('Vehicle', 0.22407046), ('White noise', 0.12134027), ('Vacuum cleaner', 0.108639516), ('Engine', 0.09083638), ('Jet engine', 0.06433808)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01060304 - 副本.WAV,Success,"[('Vehicle', 0.21957333), ('Vacuum cleaner', 0.1284255), ('White noise', 0.09145729), ('Jet engine', 0.0799806), ('Engine', 0.07455372)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00880285.WAV,Success,"[('Vehicle', 0.18023314), ('Microwave oven', 0.15635504), ('Inside, small room', 0.08648716), ('Train', 0.073922604), ('Vacuum cleaner', 0.06699307)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01040302 - 副本.WAV,Success,"[('Vehicle', 0.17561692), ('Vacuum cleaner', 0.1695648), ('White noise', 0.09253232), ('Engine', 0.068350226), ('Jet engine', 0.058858808)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\00900288.WAV,Success,"[('Vehicle', 0.21771288), ('Microwave oven', 0.1502915), ('Vacuum cleaner', 0.12978444), ('Inside, small room', 0.08396716), ('Train', 0.052054845)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01080306 - 副本.WAV,Success,"[('Vehicle', 0.22925204), ('Vacuum cleaner', 0.122673154), ('White noise', 0.12253731), ('Engine', 0.09373743), ('Car', 0.05603516)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01100308 - 副本.WAV,Success,"[('Vacuum cleaner', 0.16112629), ('Vehicle', 0.11590947), ('White noise', 0.08890504), ('Inside, small room', 0.06808767), ('Microwave oven', 0.058506195)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01090307 - 副本.WAV,Success,"[('Vehicle', 0.22858655), ('Vacuum cleaner', 0.1639464), ('Engine', 0.08724834), ('Jet engine', 0.07653774), ('White noise', 0.07176834)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01070305 - 副本.WAV,Success,"[('Vehicle', 0.19889277), ('Vacuum cleaner', 0.15730338), ('Engine', 0.08312278), ('Jet engine', 0.07200399), ('White noise', 0.07106931)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01110309 - 副本.WAV,Success,"[('Vacuum cleaner', 0.20604874), ('Vehicle', 0.16456634), ('White noise', 0.07121102), ('Engine', 0.05897516), ('Microwave oven', 0.058839794)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01120310 - 副本.WAV,Success,"[('Vehicle', 0.22772141), ('White noise', 0.12607536), ('Vacuum cleaner', 0.10776831), ('Microwave oven', 0.07931617), ('Engine', 0.07637019)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01130311 - 副本.WAV,Success,"[('Vehicle', 0.18082117), ('Vacuum cleaner', 0.16832061), ('White noise', 0.091110155), ('Microwave oven', 0.07522006), ('Engine', 0.06508254)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01140312 - 副本.WAV,Success,"[('Vehicle', 0.16797632), ('Vacuum cleaner', 0.14197934), ('White noise', 0.097643554), ('Microwave oven', 0.09688564), ('Inside, small room', 0.062751226)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01170315 - 副本.WAV,Success,"[('Vacuum cleaner', 0.18355669), ('Vehicle', 0.17334673), ('White noise', 0.07216509), ('Engine', 0.07078165), ('Jet engine', 0.056230072)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01160314 - 副本.WAV,Success,"[('Vehicle', 0.18007596), ('Vacuum cleaner', 0.13738562), ('Microwave oven', 0.10832012), ('White noise', 0.08258553), ('Inside, small room', 0.06687919)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01220320 - 副本.WAV,Success,"[('Vehicle', 0.2516976), ('Vacuum cleaner', 0.15782367), ('Jet engine', 0.09109096), ('Engine', 0.077182524), ('White noise', 0.07540338)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01200318 - 副本.WAV,Success,"[('Vehicle', 0.19308244), ('Vacuum cleaner', 0.14680462), ('Jet engine', 0.08620925), ('White noise', 0.08529867), ('Engine', 0.07039511)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01250323 - 副本.WAV,Success,"[('Vehicle', 0.19965297), ('Vacuum cleaner', 0.14387572), ('White noise', 0.10104286), ('Jet engine', 0.0801765), ('Engine', 0.06817893)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01150313 - 副本.WAV,Success,"[('Vehicle', 0.16617222), ('Vacuum cleaner', 0.11993798), ('Microwave oven', 0.11587714), ('White noise', 0.07329412), ('Inside, small room', 0.07232299)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01260324 - 副本.WAV,Success,"[('Vehicle', 0.20656362), ('Vacuum cleaner', 0.16047814), ('White noise', 0.09061455), ('Engine', 0.08863138), ('Jet engine', 0.066692464)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01210319 - 副本.WAV,Success,"[('Vehicle', 0.19975844), ('Vacuum cleaner', 0.17102735), ('White noise', 0.075797565), ('Engine', 0.07037306), ('Jet engine', 0.053338695)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01240322 - 副本.WAV,Success,"[('Vehicle', 0.2188593), ('Vacuum cleaner', 0.117026694), ('White noise', 0.08913705), ('Engine', 0.06830998), ('Jet engine', 0.05738733)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01230321 - 副本.WAV,Success,"[('Vehicle', 0.20523894), ('Vacuum cleaner', 0.15500383), ('Microwave oven', 0.07036326), ('Engine', 0.06502228), ('Jet engine', 0.06302947)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01190317 - 副本.WAV,Success,"[('Vehicle', 0.19797848), ('Vacuum cleaner', 0.17626205), ('Jet engine', 0.100165606), ('Engine', 0.079604164), ('White noise', 0.07518623)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01180316 - 副本.WAV,Success,"[('Vehicle', 0.23134004), ('Vacuum cleaner', 0.12711889), ('Jet engine', 0.1022909), ('White noise', 0.095201105), ('Engine', 0.09005696)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01300328 - 副本.WAV,Success,"[('Vehicle', 0.23937413), ('Vacuum cleaner', 0.14153376), ('Engine', 0.07631251), ('Jet engine', 0.072753035), ('White noise', 0.06402995)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01280326 - 副本.WAV,Success,"[('Vehicle', 0.25039968), ('White noise', 0.0940982), ('Vacuum cleaner', 0.09059118), ('Engine', 0.069611475), ('Inside, small room', 0.054733355)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01290327 - 副本.WAV,Success,"[('Vehicle', 0.23390119), ('Vacuum cleaner', 0.14232853), ('Train', 0.08958906), ('Jet engine', 0.07197781), ('Engine', 0.0674601)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01270325 - 副本.WAV,Success,"[('Vehicle', 0.19396302), ('Vacuum cleaner', 0.12200179), ('White noise', 0.078860775), ('Engine', 0.06875167), ('Microwave oven', 0.06430602)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01320330 - 副本.WAV,Success,"[('Vehicle', 0.20719644), ('Vacuum cleaner', 0.15173198), ('White noise', 0.08585694), ('Engine', 0.08336665), ('Microwave oven', 0.07331603)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01330331 - 副本.WAV,Success,"[('Vacuum cleaner', 0.17516948), ('Vehicle', 0.15971465), ('White noise', 0.08363104), ('Jet engine', 0.061937407), ('Microwave oven', 0.06174008)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01310329 - 副本.WAV,Success,"[('Vacuum cleaner', 0.17908283), ('Vehicle', 0.13784592), ('White noise', 0.07725271), ('Inside, small room', 0.06518712), ('Microwave oven', 0.05732759)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01340332 - 副本.WAV,Success,"[('Vacuum cleaner', 0.18497999), ('Vehicle', 0.15557756), ('White noise', 0.087811865), ('Inside, small room', 0.06314694), ('Engine', 0.058574945)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01350333 - 副本.WAV,Success,"[('Vehicle', 0.23220505), ('Vacuum cleaner', 0.1224885), ('White noise', 0.0918312), ('Engine', 0.0839429), ('Jet engine', 0.054028)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01360334 - 副本.WAV,Success,"[('Vehicle', 0.23163454), ('Vacuum cleaner', 0.14385468), ('Jet engine', 0.08262008), ('White noise', 0.07685505), ('Engine', 0.07597267)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01370335 - 副本.WAV,Success,"[('Vehicle', 0.18891597), ('Vacuum cleaner', 0.13270624), ('White noise', 0.07935624), ('Engine', 0.057986513), ('Jet engine', 0.054888565)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01380336 - 副本.WAV,Success,"[('Vehicle', 0.19415812), ('Vacuum cleaner', 0.14281133), ('White noise', 0.072066866), ('Jet engine', 0.068583995), ('Engine', 0.054720677)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01390337 - 副本.WAV,Success,"[('Vehicle', 0.17552006), ('Vacuum cleaner', 0.16293192), ('White noise', 0.08059314), ('Engine', 0.054103587), ('Jet engine', 0.053417575)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01420340 - 副本.WAV,Success,"[('Vehicle', 0.18879518), ('Vacuum cleaner', 0.1397965), ('White noise', 0.08292635), ('Inside, small room', 0.067934066), ('Engine', 0.06414687)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01400338 - 副本.WAV,Success,"[('Vehicle', 0.23888217), ('Vacuum cleaner', 0.18394484), ('Train', 0.0762642), ('Microwave oven', 0.06807429), ('Rail transport', 0.0567412)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\01410339 - 副本.WAV,Success,"[('Speech', 0.23454198), ('Vehicle', 0.21362007), ('Vacuum cleaner', 0.16425711), ('Jet engine', 0.077239126), ('Engine', 0.0605778)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079062111-20240704173_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.23726018), ('Vehicle', 0.1638488), ('Mechanical fan', 0.10042417), ('Microwave oven', 0.09058811), ('Inside, small room', 0.08350676)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079102287-20240704174_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.4218505), ('Blender', 0.11914927), ('Vehicle', 0.09588884), ('Microwave oven', 0.095854014), ('Inside, small room', 0.0914723)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079082182-20240704173_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.40576512), ('Microwave oven', 0.1411684), ('Blender', 0.13253936), ('Inside, small room', 0.10977798), ('Vehicle', 0.09408258)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079042036-20240704173_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.39058337), ('Microwave oven', 0.12980573), ('Vehicle', 0.1133364), ('Inside, small room', 0.09154658), ('Blender', 0.061458316)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079122381-20240704175_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.3021068), ('Vehicle', 0.18700162), ('Microwave oven', 0.085957624), ('Inside, small room', 0.07432386), ('Jet engine', 0.0733321)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079142414-20240704176_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.24003042), ('Vehicle', 0.1464652), ('Microwave oven', 0.10325615), ('Inside, small room', 0.086200595), ('Blender', 0.053763017)]"
D:\声纹测试库-amp-amp\社会生活源\水泵\1720079162478-20240704177_超限录音-01.wav,Success,"[('Vacuum cleaner', 0.26447302), ('Microwave oven', 0.13803457), ('Vehicle', 0.12288249), ('Inside, small room', 0.08759516), ('Blender', 0.069093555)]"
